Cycle State,Cycle Time ms
1,112.4
2,24.0
0,1.7
RW,138.1
1,120.4
2,24.9
0,1.8
RW,147.1
1,119.3
2,25.2
0,1.9
RW,146.4
1,126.3
2,23.7
0,1.6
RW,151.6
1,128.2
2,57.3
0,2.0
RW,187.5
1,107.9
2,24.6
0,1.5
RW,134.0
1,125.9
2,24.8
0,1.6
RW,152.3
1,99.0
2,23.6
0,1.5
RW,124.1
1,96.7
2,23.6
0,1.8
RW,122.1
1,208.8
2,23.7
0,1.8
RW,234.3
1,149.7
2,44.8
0,1.8
RW,196.3
1,94.5
2,24.9
0,1.8
RW,121.2
1,83.6
2,24.0
0,1.7
RW,109.3
1,109.7
2,26.1
0,2.1
RW,137.9
1,131.6
2,38.4
0,1.7
RW,171.7
1,131.8
2,24.5
0,1.9
RW,158.2
1,117.3
2,24.4
0,1.6
RW,143.3
1,99.5
2,31.0
0,1.8
RW,132.3
1,106.1
2,23.9
0,1.8
RW,131.8
1,177.4
2,23.7
0,1.6
RW,202.7
1,91.4
2,23.6
0,1.6
RW,116.6
1,114.2
2,24.3
0,1.6
RW,140.1
1,139.8
2,25.8
0,1.6
RW,167.2
1,112.6
2,23.0
0,1.7
RW,137.3
1,126.5
2,128.2
0,1.6
RW,256.3
1,189.5
2,24.1
0,1.8
RW,215.4
1,182.7
2,23.9
0,1.6
RW,208.2
1,179.8
2,24.9
0,2.0
RW,206.7
1,179.7
2,29.6
0,1.7
RW,211.0
1,112.7
2,23.5
0,1.8
RW,138.0
1,127.7
2,24.2
0,1.8
RW,153.7
1,133.7
2,31.4
0,1.6
RW,166.7
1,127.1
2,24.1
0,1.8
RW,153.0
1,167.6
2,24.3
0,1.7
RW,193.6
1,108.2
2,43.1
0,1.6
RW,152.9
1,89.3
2,24.3
0,1.7
RW,115.3
1,103.2
2,23.9
0,2.1
RW,129.2
1,98.8
2,24.0
0,1.8
RW,124.6
1,138.0
2,23.6
0,1.6
RW,163.2
1,149.9
2,24.4
0,1.7
RW,176.0
1,106.4
2,25.0
0,1.9
RW,133.3
1,118.0
2,56.3
0,1.6
RW,175.9
1,117.0
2,24.9
0,1.9
RW,143.8
1,125.1
2,24.1
0,1.6
RW,150.8
1,152.7
2,23.9
0,1.7
RW,178.3
1,129.2
2,23.8
0,1.7
RW,154.7
1,98.0
2,24.3
0,1.6
RW,123.9
1,124.1
2,23.9
0,1.6
RW,149.6
1,135.7
2,49.3
0,1.6
RW,186.6
1,177.1
2,24.4
0,1.9
RW,203.4
1,72.6
2,24.4
0,1.8
RW,98.8
1,93.8
2,24.7
0,2.0
RW,120.5
1,160.7
2,24.0
0,1.7
RW,186.4
1,132.8
2,24.2
0,1.6
RW,158.6
1,142.6
2,25.5
0,1.6
RW,169.7
1,108.4
2,23.8
0,1.7
RW,133.9
1,159.2
2,23.6
0,1.9
RW,184.7
1,126.9
2,24.8
0,1.6
RW,153.3
1,120.4
2,24.3
0,1.7
RW,146.4
1,215.5
2,24.4
0,1.6
RW,241.5
1,171.0
2,95.0
0,1.6
RW,267.6
1,116.2
2,24.1
0,1.7
RW,142.0
1,123.0
2,24.3
0,1.6
RW,148.9
1,103.6
2,35.3
0,1.8
RW,140.7
1,102.0
2,24.4
0,1.6
RW,128.0
1,133.0
2,24.5
0,1.8
RW,159.3
1,168.4
2,24.8
0,1.7
RW,194.9
1,135.1
2,24.0
0,1.6
RW,160.7
1,139.1
2,24.3
0,1.7
RW,165.1
1,105.4
2,29.1
0,1.9
RW,136.4
1,159.1
2,23.8
0,1.6
RW,184.5
1,201.9
2,24.0
0,1.6
RW,227.5
1,196.6
2,45.0
0,1.5
RW,243.1
1,141.0
2,23.9
0,1.6
RW,166.5
1,130.1
2,24.5
0,1.6
RW,156.2
1,152.0
2,24.0
0,1.6
RW,177.6
1,119.1
2,23.5
0,1.6
RW,144.2
1,149.5
2,44.6
0,1.7
RW,195.8
1,220.9
2,24.3
0,1.7
RW,246.9
1,171.3
2,24.3
0,1.8
RW,197.4
1,120.1
2,24.5
0,1.8
RW,146.4
1,112.8
2,27.4
0,1.6
RW,141.8
1,134.3
2,24.5
0,1.7
RW,160.5
1,119.3
2,48.9
0,1.6
RW,169.8
1,92.3
2,23.3
0,1.7
RW,117.3
1,106.1
2,24.1
0,1.6
RW,131.8
1,149.8
2,36.3
0,1.7
RW,187.8
1,107.1
2,24.3
0,1.8
RW,133.2
1,124.5
2,23.2
0,1.6
RW,149.3
1,128.5
2,24.3
0,1.7
RW,154.5
1,117.2
2,46.8
0,1.8
RW,165.8
1,152.3
2,24.3
0,1.7
RW,178.3
1,171.6
2,23.6
0,1.5
RW,196.7
1,149.6
2,23.7
0,1.6
RW,174.9
1,133.6
2,23.6
0,1.6
RW,158.8
1,101.3
2,79.0
0,1.6
RW,181.9
1,86.2
2,23.9
0,1.6
RW,111.7
1,91.7
2,23.6
0,1.7
RW,117.0
1,99.2
2,24.1
0,1.6
RW,124.9
1,85.3
2,23.8
0,1.6
RW,110.7
1,106.2
2,23.9
0,1.6
RW,131.7
1,134.6
2,23.7
0,1.6
RW,159.9
1,104.2
2,24.1
0,1.7
RW,130.0
1,168.5
2,60.4
0,1.5
RW,230.4
1,112.1
2,24.5
0,1.9
RW,138.5
1,79.7
2,25.5
0,1.6
RW,106.8
1,124.4
2,32.3
0,1.8
RW,158.5
1,79.7
2,24.8
0,1.5
RW,106.0
1,141.2
2,24.0
0,1.8
RW,167.0
1,76.3
2,23.7
0,1.9
RW,101.9
1,99.6
2,72.9
0,1.6
RW,174.1
1,140.9
2,23.5
0,1.8
RW,166.2
1,148.2
2,25.2
0,1.6
RW,175.0
1,111.9
2,24.0
0,1.6
RW,137.5
1,85.6
2,23.7
0,1.6
RW,110.9
1,106.0
2,24.2
0,1.6
RW,131.8
1,114.4
2,24.2
0,1.8
RW,140.4
1,181.4
2,69.8
0,1.6
RW,252.8
1,156.7
2,24.1
0,1.6
RW,182.4
1,150.6
2,23.5
0,1.8
RW,175.9
1,119.5
2,24.6
0,1.7
RW,145.8
1,125.3
2,23.7
0,1.6
RW,150.6
1,121.8
2,51.1
0,1.6
RW,174.5
1,116.3
2,24.3
0,1.6
RW,142.2
1,112.9
2,24.3
0,1.6
RW,138.8
1,124.0
2,24.4
0,1.7
RW,150.1
1,98.3
2,30.4
0,1.8
RW,130.5
1,92.6
2,24.5
0,1.5
RW,118.6
1,104.1
2,24.4
0,1.9
RW,130.4
1,140.5
2,28.9
0,1.6
RW,171.0
1,160.3
2,24.3
0,1.6
RW,186.2
1,117.8
2,24.6
0,1.7
RW,144.1
1,166.2
2,23.5
0,1.8
RW,191.5
1,199.1
2,22.6
0,1.6
RW,223.3
1,165.0
2,23.8
0,1.6
RW,190.4
1,118.4
2,108.4
0,1.6
RW,228.4
1,194.3
2,23.6
0,1.8
RW,219.7
1,115.8
2,23.8
0,1.8
RW,141.4
1,197.1
2,23.9
0,1.6
RW,222.6
1,149.9
2,24.1
0,1.6
RW,175.6
1,165.0
2,29.6
0,1.6
RW,196.2
1,96.7
2,24.7
0,1.9
RW,123.3
1,165.6
2,23.8
0,1.6
RW,191.0
1,180.7
2,44.6
0,1.7
RW,227.0
1,150.7
2,24.1
0,1.6
RW,176.4
1,164.5
2,45.5
0,1.7
RW,211.7
1,164.9
2,24.5
0,1.6
RW,191.0
1,151.7
2,23.5
0,1.7
RW,176.9
1,118.7
2,23.5
0,2.0
RW,144.2
1,218.5
2,24.1
0,1.6
RW,244.2
1,151.1
2,107.9
0,1.7
RW,260.7
1,196.3
2,24.1
0,1.7
RW,222.1
1,185.7
2,24.0
0,1.6
RW,211.3
1,164.5
2,24.8
0,1.6
RW,190.9
1,211.1
2,23.8
0,1.6
RW,236.5
1,147.1
2,60.8
0,1.6
RW,209.5
1,225.5
2,24.4
0,1.6
RW,251.5
1,212.9
2,59.9
0,1.5
RW,274.3
1,145.5
2,23.6
0,1.6
RW,170.7
1,195.4
2,43.7
0,1.7
RW,240.8
1,211.3
2,23.7
0,1.6
RW,236.6
1,180.9
2,24.4
0,1.6
RW,206.9
1,196.7
2,23.5
0,1.7
RW,221.9
1,165.1
2,24.2
0,1.9
RW,191.2
1,179.5
2,108.9
0,1.6
RW,290.0
1,171.1
2,23.9
0,1.5
RW,196.5
1,187.3
2,23.6
0,1.8
RW,212.7
1,180.7
2,24.0
0,1.7
RW,206.4
1,148.4
2,28.7
0,1.6
RW,178.7
1,113.5
2,23.5
0,1.7
RW,138.7
1,166.9
2,23.4
0,1.8
RW,192.1
1,118.7
2,28.0
0,1.6
RW,148.3
1,176.8
2,24.5
0,1.7
RW,203.0
1,101.2
2,23.9
0,1.6
RW,126.7
1,134.6
2,60.7
0,1.8
RW,197.1
1,129.9
2,22.5
0,1.6
RW,154.0
1,199.7
2,22.7
0,1.7
RW,224.1
1,133.9
2,23.4
0,1.6
RW,158.9
1,198.9
2,23.4
0,1.6
RW,223.9
1,229.2
2,23.7
0,1.6
RW,254.5
1,117.5
2,45.2
0,1.6
RW,164.3
1,113.8
2,23.1
0,1.6
RW,138.5
1,151.1
2,24.2
0,1.6
RW,176.9
1,181.4
2,23.8
0,1.7
RW,206.9
1,197.8
2,24.4
0,1.9
RW,224.1
1,119.5
2,44.1
0,1.8
RW,165.4
1,161.0
2,24.2
0,1.6
RW,186.8
1,171.7
2,24.2
0,1.8
RW,197.7
1,179.8
2,44.8
0,1.8
RW,226.4
1,97.5
2,23.0
0,1.8
RW,122.3
1,101.8
2,30.4
0,1.7
RW,133.9
1,142.8
2,24.5
0,2.0
RW,169.3
1,197.5
2,24.2
0,1.6
RW,223.3
1,119.5
2,25.1
0,1.8
RW,146.4
1,131.8
2,23.9
0,1.9
RW,157.6
1,168.9
2,23.8
0,1.6
RW,194.3
1,213.4
2,93.0
0,1.7
RW,308.1
1,143.6
2,24.1
0,2.1
RW,169.8
1,85.3
2,24.3
0,1.7
RW,111.3
1,182.5
2,23.0
0,1.6
RW,207.1
1,144.7
2,24.7
0,1.4
RW,170.8
1,203.7
2,28.7
0,1.8
RW,234.2
1,144.2
2,24.2
0,1.7
RW,170.1
1,134.7
2,23.5
0,1.6
RW,159.8
1,69.8
2,28.3
0,1.9
RW,100.0
1,131.7
2,25.4
0,2.2
RW,159.3
1,194.9
2,24.9
0,1.6
RW,221.4
1,133.2
2,92.0
0,1.9
RW,227.1
1,145.0
2,24.4
0,1.6
RW,171.0
1,117.6
2,23.5
0,1.7
RW,142.8
1,156.2
2,24.0
0,1.7
RW,181.9
1,115.9
2,24.8
0,1.7
RW,142.4
1,134.3
2,23.5
0,1.9
RW,159.7
1,136.0
2,75.6
0,1.8
RW,213.4
1,128.6
2,24.4
0,1.7
RW,154.7
1,180.0
2,24.1
0,1.8
RW,205.9
1,133.1
2,23.9
0,1.7
RW,158.7
1,133.4
2,23.8
0,1.7
RW,158.9
1,155.5
2,23.6
0,1.9
RW,181.0
1,164.5
2,43.5
0,1.7
RW,209.7
1,98.6
2,24.3
0,1.7
RW,124.6
1,166.2
2,28.0
0,1.6
RW,195.8
1,145.2
2,24.0
0,2.1
RW,171.3
1,194.8
2,25.0
0,1.5
RW,221.3
1,148.9
2,28.5
0,1.7
RW,179.1
1,161.1
2,23.4
0,1.7
RW,186.2
1,165.9
2,24.2
0,1.6
RW,191.7
1,178.4
2,25.4
0,2.0
RW,205.8
1,179.3
2,23.8
0,1.7
RW,204.8
1,141.5
2,107.0
0,1.9
RW,250.4
1,144.1
2,24.5
0,1.7
RW,170.3
1,149.4
2,24.6
0,1.7
RW,175.7
1,131.6
2,24.3
0,1.6
RW,157.5
1,153.0
2,24.3
0,1.7
RW,179.0
1,149.2
2,28.1
0,1.9
RW,179.2
1,145.5
2,22.8
0,1.9
RW,170.2
1,135.2
2,22.9
0,1.6
RW,159.7
1,151.2
2,29.3
0,1.7
RW,182.2
1,148.7
2,24.8
0,1.7
RW,175.2
1,146.7
2,24.5
0,1.5
RW,172.7
1,148.7
2,77.2
0,2.0
RW,227.9
1,114.9
2,23.9
0,1.6
RW,140.4
1,149.6
2,24.4
0,1.9
RW,175.9
1,133.3
2,24.1
0,1.7
RW,159.1
1,133.1
2,23.4
0,1.6
RW,158.1
1,181.8
2,24.3
0,1.7
RW,207.8
1,168.5
2,92.1
0,1.7
RW,262.3
1,197.7
2,24.0
0,1.6
RW,223.3
1,103.0
2,24.7
0,1.6
RW,129.3
1,181.2
2,24.2
0,1.6
RW,207.0
1,182.6
2,23.4
0,1.7
RW,207.7
1,134.4
2,76.1
0,1.7
RW,212.2
1,129.3
2,23.9
0,1.9
RW,155.1
1,181.7
2,42.7
0,1.8
RW,226.2
1,145.5
2,24.6
0,1.8
RW,171.9
1,100.1
2,24.1
0,1.6
RW,125.8
1,117.1
2,28.4
0,1.9
RW,147.4
1,117.5
2,23.8
0,1.8
RW,143.1
1,142.6
2,24.4
0,1.6
RW,168.6
1,155.4
2,24.1
0,1.6
RW,181.1
1,165.3
2,24.1
0,1.8
RW,191.2
1,181.9
2,24.1
0,1.6
RW,207.6
1,151.1
2,74.4
0,1.6
RW,227.1
1,145.0
2,24.4
0,1.6
RW,171.0
1,229.4
2,24.0
0,1.8
RW,255.2
1,148.6
2,24.3
0,1.9
RW,174.8
1,164.9
2,24.0
0,1.6
RW,190.5
1,181.5
2,28.8
0,1.4
RW,211.7
1,130.0
2,24.4
0,1.7
RW,156.1
1,66.2
2,23.7
0,1.8
RW,91.7
1,120.4
2,28.4
0,1.9
RW,150.7
1,134.1
2,24.1
0,1.7
RW,159.9
1,94.4
2,24.5
0,2.2
RW,121.1
1,109.7
2,24.7
0,1.7
RW,136.1
1,157.3
2,56.4
0,1.9
RW,215.6
1,170.9
2,24.0
0,1.7
RW,196.6
1,140.6
2,24.5
0,1.7
RW,166.8
1,162.8
2,24.2
0,1.8
RW,188.8
1,148.2
2,24.4
0,1.6
RW,174.2
1,209.1
2,79.2
0,1.4
RW,289.7
1,133.8
2,24.1
0,1.7
RW,159.6
1,172.9
2,24.7
0,2.1
RW,199.7
1,182.4
2,23.1
0,1.6
RW,207.1
1,116.8
2,24.3
0,1.7
RW,142.8
1,106.9
2,43.4
0,2.3
RW,152.6
1,111.6
2,24.1
0,1.6
RW,137.3
1,190.1
2,24.7
0,1.6
RW,216.4
1,147.2
2,27.8
0,1.8
RW,176.8
1,101.0
2,24.2
0,1.7
RW,126.9
1,113.7
2,23.7
0,1.6
RW,139.0
1,129.9
2,28.9
0,1.6
RW,160.4
1,145.1
2,24.1
0,1.7
RW,170.9
1,211.8
2,23.6
0,1.7
RW,237.1
1,158.0
2,24.1
0,1.8
RW,183.9
1,164.7
2,24.3
0,1.6
RW,190.6
1,181.0
2,24.3
0,1.8
RW,207.1
1,131.4
2,76.6
0,1.8
RW,209.8
1,144.2
2,24.2
0,1.7
RW,170.1
1,150.6
2,23.5
0,1.6
RW,175.7
1,212.5
2,24.2
0,1.6
RW,238.3
1,117.7
2,23.6
0,1.6
RW,142.9
1,150.0
2,28.0
0,1.7
RW,179.7
1,81.7
2,24.2
0,1.7
RW,107.6
1,116.9
2,24.4
0,1.6
RW,142.9
1,165.0
2,41.3
0,1.6
RW,207.9
1,192.8
2,24.2
0,1.8
RW,218.8
1,132.6
2,24.2
0,1.6
RW,158.4
1,181.2
2,44.1
0,1.8
RW,227.1
1,169.5
2,24.2
0,1.8
RW,195.5
1,102.5
2,23.5
0,1.6
RW,127.6
1,179.8
2,24.2
0,1.9
RW,205.9
1,150.3
2,23.7
0,1.6
RW,175.6
1,182.4
2,60.4
0,1.5
RW,244.3
1,145.2
2,24.0
0,1.9
RW,171.1
1,132.9
2,23.6
0,1.6
RW,158.1
1,135.7
2,22.1
0,1.6
RW,159.4
1,184.6
2,24.6
0,1.8
RW,211.0
1,131.6
2,23.8
0,2.1
RW,157.5
1,117.7
2,60.6
0,1.8
RW,180.1
1,128.9
2,23.4
0,1.6
RW,153.9
1,166.3
2,23.8
0,1.6
RW,191.7
1,122.3
2,41.6
0,1.9
RW,165.8
1,145.0
2,23.2
0,1.5
RW,169.7
1,137.4
2,44.1
0,1.5
RW,183.0
1,160.3
2,24.0
0,1.9
RW,186.2
1,149.4
2,23.1
0,2.4
RW,174.9
1,131.8
2,23.8
0,1.6
RW,157.2
1,202.6
2,23.5
0,1.6
RW,227.7
1,135.1
2,23.0
0,1.6
RW,159.7
1,150.3
2,124.5
0,1.5
RW,276.3
1,97.0
2,23.9
0,1.7
RW,122.6
1,165.6
2,24.1
0,1.6
RW,191.3
1,169.0
2,24.9
0,1.7
RW,195.6
1,132.4
2,24.3
0,1.8
RW,158.5
1,116.2
2,28.1
0,1.6
RW,145.9
1,163.8
2,24.0
0,1.6
RW,189.4
1,133.0
2,23.4
0,1.6
RW,158.0
1,160.3
2,34.6
0,1.6
RW,196.5
1,208.6
2,23.8
0,1.8
RW,234.2
1,150.0
2,26.4
0,2.0
RW,178.4
1,177.9
2,60.9
0,1.6
RW,240.4
1,143.3
2,24.8
0,1.8
RW,169.9
1,178.9
2,23.4
0,1.5
RW,203.8
1,205.4
2,30.5
0,1.9
RW,237.8
1,157.9
2,23.7
0,1.5
RW,183.1
1,152.1
2,59.4
0,1.9
RW,213.4
1,126.6
2,23.8
0,1.6
RW,152.0
1,150.7
2,22.7
0,1.5
RW,174.9
1,169.2
2,23.9
0,1.9
RW,195.0
1,197.2
2,23.5
0,1.6
RW,222.3
1,134.2
2,44.3
0,1.6
RW,180.1
1,171.0
2,25.7
0,1.7
RW,198.4
1,138.1
2,29.5
0,1.6
RW,169.2
1,115.0
2,24.1
0,1.5
RW,140.6
1,78.5
2,23.9
0,1.6
RW,104.0
1,92.8
2,24.8
0,1.7
RW,119.3
1,111.9
2,31.3
0,1.7
RW,144.9
1,91.6
2,24.1
0,1.7
RW,117.4
1,127.2
2,23.9
0,1.6
RW,152.7
1,106.5
2,23.6
0,1.7
RW,131.8
1,94.0
2,24.3
0,1.7
RW,120.0
1,200.5
2,24.6
0,2.0
RW,227.1
1,177.7
2,27.6
0,1.6
RW,206.9
1,143.1
2,96.1
0,1.8
RW,241.0
1,158.7
2,23.4
0,1.7
RW,183.8
1,180.7
2,24.3
0,1.6
RW,206.6
1,114.8
2,24.7
0,1.9
RW,141.4
1,152.0
2,23.9
0,1.6
RW,177.5
1,166.1
2,44.2
0,1.7
RW,212.0
1,222.6
2,24.1
0,1.7
RW,248.4
1,182.8
2,28.9
0,1.6
RW,213.3
1,164.8
2,24.1
0,1.8
RW,190.7
1,159.4
2,23.5
0,1.7
RW,184.6
1,132.0
2,47.0
0,1.7
RW,180.7
1,160.1
2,23.9
0,1.9
RW,185.9
1,148.9
2,23.9
0,1.7
RW,174.5
1,131.8
2,24.4
0,1.7
RW,157.9
1,148.5
2,24.4
0,1.8
RW,174.7
1,149.0
2,76.5
0,1.8
RW,227.3
1,128.2
2,24.7
0,1.7
RW,154.6
1,131.8
2,24.8
0,1.7
RW,158.3
1,200.3
2,24.0
0,1.8
RW,226.1
1,149.1
2,23.7
0,1.6
RW,174.4
1,197.9
2,23.5
0,2.2
RW,223.6
1,148.3
2,61.7
0,1.7
RW,211.7
1,113.2
2,23.7
0,1.7
RW,138.6
1,198.8
2,44.8
0,1.8
RW,245.4
1,207.2
2,23.8
0,1.8
RW,232.8
1,166.4
2,29.3
0,1.7
RW,197.4
1,145.5
2,23.7
0,1.7
RW,170.9
1,171.0
2,23.9
0,1.7
RW,196.6
1,165.4
2,23.9
0,1.7
RW,191.0
1,196.8
2,24.3
0,1.7
RW,222.8
1,165.7
2,24.9
0,1.4
RW,192.0
1,180.9
2,123.7
0,1.8
RW,306.4
1,154.1
2,24.0
0,2.0
RW,180.1
1,167.8
2,25.1
0,1.7
RW,194.6
1,163.7
2,24.2
0,2.0
RW,189.9
1,147.9
2,23.8
0,1.6
RW,173.3
1,72.4
2,23.9
0,1.9
RW,98.2
1,150.4
2,23.6
0,1.8
RW,175.8
1,134.0
2,23.7
0,1.7
RW,159.4
1,116.6
2,28.7
0,1.7
RW,147.0
1,145.0
2,24.4
0,1.7
RW,171.1
1,165.5
2,24.2
0,1.7
RW,191.4
1,137.2
2,43.7
0,1.8
RW,182.7
1,149.7
2,24.4
0,1.9
RW,176.0
1,147.6
2,23.5
0,1.8
RW,172.9
1,149.0
2,24.8
0,1.8
RW,175.6
1,170.7
2,23.3
0,1.6
RW,195.6
1,164.9
2,77.0
0,1.7
RW,243.6
1,194.0
2,22.9
0,1.5
RW,218.4
1,143.4
2,24.2
0,1.6
RW,169.2
1,133.5
2,23.7
0,1.8
RW,159.0
1,134.3
2,23.7
0,1.6
RW,159.6
1,148.4
2,44.6
0,1.7
RW,194.7
1,160.9
2,23.2
0,1.7
RW,185.8
1,118.0
2,24.3
0,1.7
RW,144.0
1,131.5
2,44.9
0,1.8
RW,178.2
1,81.4
2,23.3
0,2.2
RW,106.9
1,198.2
2,22.9
0,1.7
RW,222.8
1,100.1
2,29.2
0,1.6
RW,130.9
1,110.3
2,24.4
0,1.9
RW,136.6
1,107.6
2,24.3
0,1.6
RW,133.5
1,104.0
2,24.1
0,1.9
RW,130.0
1,113.0
2,24.0
0,1.5
RW,138.5
1,119.1
2,23.1
0,1.8
RW,144.0
1,120.9
2,24.6
0,1.7
RW,147.2
1,106.0
2,66.1
0,1.6
RW,173.7
1,91.8
2,24.1
0,1.7
RW,117.6
1,92.9
2,23.1
0,1.7
RW,117.7
1,107.8
2,24.6
0,1.8
RW,134.2
1,118.3
2,23.6
0,1.6
RW,143.5
1,86.1
2,24.0
0,1.6
RW,111.7
1,189.0
2,24.5
0,1.7
RW,215.2
1,116.7
2,35.0
0,1.5
RW,153.2
1,135.6
2,24.6
0,1.6
RW,161.8
1,159.1
2,24.3
0,1.7
RW,185.1
1,111.8
2,34.1
0,1.6
RW,147.5
1,132.2
2,23.9
0,1.6
RW,157.7
1,149.8
2,24.1
0,2.7
RW,176.6
1,161.7
2,51.6
0,1.6
RW,214.9
1,96.6
2,23.9
0,1.9
RW,122.4
1,86.3
2,23.7
0,1.7
RW,111.7
1,98.9
2,24.2
0,1.5
RW,124.6
1,107.7
2,23.8
0,1.6
RW,133.1
1,99.5
2,24.3
0,1.6
RW,125.4
1,69.9
2,24.3
0,1.7
RW,95.9
1,119.8
2,24.2
0,1.8
RW,145.8
1,92.1
2,45.1
0,1.6
RW,138.8
1,99.1
2,24.0
0,1.9
RW,125.0
1,105.6
2,24.4
0,1.7
RW,131.7
1,85.1
2,23.9
0,1.6
RW,110.6
1,93.0
2,24.8
0,1.6
RW,119.4
1,98.7
2,24.0
0,1.8
RW,124.5
1,121.2
2,24.1
0,1.7
RW,147.0
1,122.1
2,23.8
0,1.7
RW,147.6
1,95.9
2,38.5
0,1.7
RW,136.1
1,112.6
2,24.0
0,1.6
RW,138.2
1,172.6
2,23.7
0,1.8
RW,198.1
1,137.8
2,37.7
0,1.7
RW,177.2
1,148.1
2,24.4
0,1.6
RW,174.1
1,111.8
2,24.1
0,1.8
RW,137.7
1,157.7
2,34.6
0,1.9
RW,194.2
1,129.5
2,24.2
0,1.8
RW,155.5
1,105.0
2,24.8
0,1.6
RW,131.4
1,98.1
2,24.1
0,1.6
RW,123.8
1,151.6
2,24.1
0,1.7
RW,177.4
1,87.9
2,24.3
0,1.6
RW,113.8
1,78.5
2,24.3
0,1.5
RW,104.3
1,105.5
2,61.0
0,1.8
RW,168.3
1,97.7
2,23.2
0,1.9
RW,122.8
1,100.2
2,24.0
0,1.8
RW,126.0
1,131.0
2,23.4
0,1.6
RW,156.0
1,124.7
2,25.0
0,1.8
RW,151.5
1,115.7
2,23.9
0,1.6
RW,141.2
1,164.1
2,24.4
0,1.6
RW,190.1
1,137.4
2,27.0
0,1.6
RW,166.0
1,85.1
2,23.2
0,1.6
RW,109.9
1,114.5
2,24.7
0,1.8
RW,141.0
1,91.6
2,31.6
0,2.0
RW,125.2
1,79.1
2,24.1
0,1.6
RW,104.8
1,145.8
2,24.0
0,1.8
RW,171.6
1,122.9
2,24.7
0,1.6
RW,149.2
1,107.8
2,40.7
0,1.6
RW,150.1
1,161.3
2,24.1
0,1.6
RW,187.0
1,155.5
2,24.8
0,1.9
RW,182.2
1,175.0
2,24.7
0,1.8
RW,201.5
1,132.6
2,24.3
0,1.8
RW,158.7
1,105.7
2,24.3
0,1.7
RW,131.7
1,149.5
2,60.8
0,1.5
RW,211.8
1,137.4
2,23.5
0,1.6
RW,162.5
1,150.8
2,23.9
0,1.5
RW,176.2
1,202.9
2,23.9
0,1.7
RW,228.5
1,172.4
2,24.2
0,1.8
RW,198.4
1,133.3
2,91.3
0,1.6
RW,226.2
1,103.6
2,24.4
0,1.8
RW,129.8
1,175.7
2,23.4
0,1.6
RW,200.7
1,183.5
2,32.7
0,1.7
RW,217.9
1,129.1
2,23.9
0,1.5
RW,154.5
1,138.9
2,28.6
0,1.7
RW,169.2
1,211.0
2,24.9
0,1.9
RW,237.8
1,172.8
2,24.2
0,1.6
RW,198.6
1,123.8
2,23.6
0,1.8
RW,149.2
1,191.1
2,24.4
0,1.6
RW,217.1
1,145.7
2,23.8
0,1.6
RW,171.1
1,180.8
2,75.8
0,1.8
RW,258.4
1,212.6
2,23.6
0,1.5
RW,237.7
1,149.6
2,24.4
0,1.4
RW,175.4
1,217.3
2,24.4
0,1.7
RW,243.4
1,127.2
2,28.8
0,1.7
RW,157.7
1,155.5
2,23.8
0,1.8
RW,181.1
1,150.2
2,23.7
0,1.7
RW,175.6
1,132.1
2,45.0
0,1.5
RW,178.6
1,135.6
2,23.6
0,1.6
RW,160.8
1,118.4
2,23.7
0,1.6
RW,143.7
1,128.9
2,45.6
0,1.7
RW,176.2
1,165.0
2,24.1
0,2.1
RW,191.2
1,133.8
2,23.6
0,1.6
RW,159.0
1,130.6
2,23.8
0,1.7
RW,156.1
1,141.6
2,23.7
0,1.7
RW,167.0
1,170.5
2,24.0
0,1.6
RW,196.1
1,171.5
2,56.7
0,1.7
RW,229.9
1,146.1
2,24.5
0,1.8
RW,172.4
1,131.9
2,24.1
0,1.6
RW,157.6
1,157.4
2,24.2
0,1.7
RW,183.3
1,139.0
2,24.5
0,1.9
RW,165.4
1,132.1
2,44.8
0,1.9
RW,178.8
1,122.3
2,25.4
0,1.7
RW,149.4
1,212.3
2,24.0
0,1.7
RW,238.0
1,149.0
2,27.4
0,1.6
RW,178.0
1,165.3
2,23.6
0,1.7
RW,190.6
1,197.5
2,24.4
0,1.8
RW,223.7
1,182.8
2,29.0
0,1.8
RW,213.6
1,149.2
2,24.9
0,1.9
RW,176.0
1,180.7
2,24.2
0,1.9
RW,206.8
1,186.1
2,24.3
0,1.9
RW,212.3
1,117.9
2,116.4
0,1.7
RW,236.0
1,139.7
2,24.9
0,2.0
RW,166.6
1,135.4
2,23.7
0,1.7
RW,160.8
1,133.1
2,24.2
0,1.6
RW,158.9
1,156.5
2,24.5
0,1.8
RW,182.8
1,146.7
2,23.4
0,1.6
RW,171.7
1,168.9
2,29.1
0,1.7
RW,199.7
1,150.3
2,25.0
0,1.8
RW,177.1
1,186.6
2,24.3
0,1.6
RW,212.5
1,149.4
2,27.4
0,1.8
RW,178.6
1,176.0
2,24.2
0,1.8
RW,202.0
1,178.0
2,45.7
0,2.0
RW,225.7
1,106.8
2,24.1
0,1.7
RW,132.6
1,178.3
2,24.0
0,1.6
RW,203.9
1,133.9
2,24.3
0,1.5
RW,159.7
1,131.4
2,23.8
0,1.6
RW,156.8
1,149.7
2,23.9
0,1.8
RW,175.4
1,157.7
2,84.6
0,1.8
RW,244.1
1,160.7
2,23.9
0,1.6
RW,186.2
1,179.1
2,23.7
0,1.6
RW,204.4
1,103.5
2,24.6
0,1.6
RW,129.7
1,140.2
2,24.3
0,1.7
RW,166.2
1,129.7
